route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
OCESN-67,003523,OCESN883480F707244:2022-03-10T20:29:31Z,883480,0,,
OCESN-67,000044,OCESN883480F739693:2022-03-02T20:32:55Z,883480,0,,
OCESN-67,001179,OCESN883482F719757:2022-03-09T20:30:55Z,883482,0,,
OCESN-67,001177,OCESN883482F719759:2022-03-10T20:29:31Z,883482,0,,
OCESN-67,000729,OCESN883490F555516:2022-02-14T09:22:38Z,883490,0,,
OCESN-67,001177,OCESN883490F714112:2022-03-10T20:29:31Z,883490,0,,
OCESN-67,001728,OCESN883490F714732:2022-03-09T20:30:55Z,883490,0,,
OCESN-67,001177,OCESN883494F722504:2022-03-10T20:29:31Z,883494,0,,
OCESN-16634,000039,OCESN883503F738409:2022-03-10T20:29:31Z,883503,1,,
OCESN-16634,000038,OCESN883503F789194:2022-03-10T20:29:31Z,883503,1,,
OCESN-16634,002995,OCESN883504F538263:2022-03-10T20:29:31Z,883504,0,,
OCESN-16634,003524,OCESN883506F789698:2022-03-10T20:29:31Z,883506,0,,
OCESN-16634,001402,OCESN883506F796181:2022-03-10T20:29:31Z,883506,0,,
OCESN-16634,002995,OCESN883507F530696:2022-03-10T20:29:31Z,883507,1,,
OCESN-64,000002,OCESN883600F685270:2022-03-07T20:46:24Z,883600,0,,
OCESN-64,000002,OCESN883606F789439:2022-03-08T20:46:18Z,883606,0,,
OCESN-64,000667,OCESN883612F726452:2022-03-07T20:46:24Z,883612,0,,
OCESN-64,003525,OCESN883612F790620:2022-03-09T20:30:55Z,883612,0,,
OCESN-64,000002,OCESN883624F790377:2022-03-08T20:46:18Z,883624,0,,
OCESN-64,002484,OCESN883630F790621:2022-03-10T20:29:31Z,883630,0,,
OCESN-64,003526,OCESN883636F790622:2022-03-10T20:29:31Z,883636,0,,
OCESN-64,003527,OCESN883636F798387:2022-03-10T20:29:31Z,883636,0,,
OCESN-64,003480,OCESN883651F556662:2022-03-07T20:46:24Z,883651,1,,
OCESN-64,000544,OCESN883651F790289:2022-03-08T20:46:18Z,883651,1,,
OCESN-64,003528,OCESN883657F552731:2022-03-07T20:46:24Z,883657,1,,
OCESN-64,000520,OCESN883657F755737:2022-03-09T20:30:55Z,883657,1,,
OCESN-64,003480,OCESN883663F555149:2022-03-07T20:46:24Z,883663,1,,
OCESN-64,000667,OCESN883663F723428:2022-03-07T20:46:24Z,883663,1,,
OCESN-64,000034,OCESN883663F725271:2022-03-07T20:46:24Z,883663,1,,
OCESN-64,000158,OCESN883663F790411:2022-03-08T20:46:18Z,883663,1,,
OCESN-64,003480,OCESN883669F625639:2022-03-07T20:46:24Z,883669,1,,
OCESN-64,000544,OCESN883669F790623:2022-03-08T20:46:18Z,883669,1,,
OCESN-64,003480,OCESN883675F625336:2022-03-07T20:46:24Z,883675,1,,
OCESN-64,000544,OCESN883675F790624:2022-03-08T20:46:18Z,883675,1,,
OCESN-64,003529,OCESN883681F624248:2022-03-07T20:46:24Z,883681,1,,
OCESN-64,003530,OCESN883681F789109:2022-03-10T20:29:31Z,883681,1,,
OCESN-160696,000522,OCESN883701F793549:2022-03-10T20:29:31Z,883701,0,,
OCESN-160696,003531,OCESN883703F794934:2022-03-10T20:29:31Z,883703,0,,
OCESN-160696,000522,OCESN883707F794935:2022-03-10T20:29:31Z,883707,0,,
OCESN-160696,003532,OCESN883709F798388:2022-03-10T20:29:31Z,883709,0,,
OCESN-160696,003531,OCESN883713F789367:2022-03-10T20:29:31Z,883713,0,,
OCESN-160696,003533,OCESN883715F794937:2022-03-10T20:29:31Z,883715,0,,
OCESN-160696,001177,OCESN883715F798389:2022-03-10T20:29:31Z,883715,0,,
OCESN-160696,000522,OCESN883723F794938:2022-03-10T20:29:31Z,883723,0,,
OCESN-160696,003531,OCESN883751F794939:2022-03-10T20:29:31Z,883751,1,,
OCESN-160696,003531,OCESN883753F792746:2022-03-10T20:29:31Z,883753,1,,
OCESN-160696,003534,OCESN883757F797149:2022-03-10T20:29:31Z,883757,1,,
OCESN-160696,000272,OCESN883761F778621:2022-03-10T20:29:31Z,883761,1,,
OCESN-160696,003534,OCESN883761F798390:2022-03-10T20:29:31Z,883761,1,,
OCESN-160696,003535,OCESN883762F794940:2022-03-10T20:29:31Z,883762,1,,
OCESN-160696,000522,OCESN883765F794941:2022-03-10T20:29:31Z,883765,1,,
OCESN-160696,000554,OCESN883767F798391:2022-03-10T20:29:31Z,883767,1,,
OCESN-160696,000522,OCESN883768F793180:2022-03-10T20:29:31Z,883768,1,,
OCESN-160696,003531,OCESN883770F794943:2022-03-10T20:29:31Z,883770,1,,
OCESN-160696,000522,OCESN883773F794944:2022-03-10T20:29:31Z,883773,1,,
OCESN-160696,000522,OCESN883777F794945:2022-03-10T20:29:31Z,883777,1,,
OCESN-160696,003536,OCESN883777F797547:2022-03-10T20:29:31Z,883777,1,,
OCESN-160696,000522,OCESN883783F793416:2022-03-10T20:29:31Z,883783,1,,
OCESN-48,000735,OCESN883838F796082:2022-03-09T20:30:55Z,883838,0,,
OCESN-48,000002,OCESN883840F794946:2022-03-09T20:30:55Z,883840,0,,
OCESN-48,000002,OCESN883842F794947:2022-03-09T20:30:55Z,883842,0,,
OCESN-48,000002,OCESN883846F792223:2022-03-09T20:30:55Z,883846,0,,
OCESN-48,000002,OCESN883848F791324:2022-03-09T20:30:55Z,883848,0,,
OCESN-48,000002,OCESN883850F794949:2022-03-09T20:30:55Z,883850,0,,
OCESN-48,000002,OCESN883852F792445:2022-03-09T20:30:55Z,883852,1,,
OCESN-48,000002,OCESN883854F792496:2022-03-09T20:30:55Z,883854,1,,
OCESN-48,003480,OCESN883856F526338:2022-03-09T20:30:55Z,883856,1,,
OCESN-48,000544,OCESN883856F794950:2022-03-09T20:30:55Z,883856,1,,
OCESN-48,003480,OCESN883858F616279:2022-03-09T20:30:55Z,883858,1,,
OCESN-48,000544,OCESN883858F792459:2022-03-09T20:30:55Z,883858,1,,
OCESN-48,003480,OCESN883892F618517:2022-03-09T20:30:55Z,883892,1,,
OCESN-48,000544,OCESN883892F794951:2022-03-09T20:30:55Z,883892,1,,
OCESN-48,003480,OCESN883894F520991:2022-03-09T20:30:55Z,883894,1,,
OCESN-48,000544,OCESN883894F793246:2022-03-09T20:30:55Z,883894,1,,
OCESN-48,003480,OCESN883896F627771:2022-03-09T20:30:55Z,883896,1,,
OCESN-48,000544,OCESN883896F787977:2022-03-09T20:30:55Z,883896,1,,
OCESN-63,000015,OCESN884103F794546:2022-03-09T20:30:55Z,884103,1,,
OCESN-63,000015,OCESN884105F776697:2022-03-09T20:30:55Z,884105,1,,
OCESN-63,000015,OCESN884107F775353:2022-03-09T20:30:55Z,884107,1,,
OCESN-63,000038,OCESN884117F537896:2022-03-09T20:30:55Z,884117,1,,
OCESN-63,000816,OCESN884117F794952:2022-03-09T20:30:55Z,884117,1,,
OCESN-63,000015,OCESN884119F793397:2022-03-09T20:30:55Z,884119,1,,
OCESN-63,000015,OCESN884121F794953:2022-03-10T20:29:31Z,884121,1,,
OCESN-63,000015,OCESN884150F794689:2022-03-09T20:30:55Z,884150,0,,
OCESN-63,000015,OCESN884154F794954:2022-03-09T20:30:55Z,884154,0,,
OCESN-63,000015,OCESN884158F791675:2022-03-09T20:30:55Z,884158,0,,
OCESN-63,000015,OCESN884160F776426:2022-03-09T20:30:55Z,884160,0,,
OCESN-63,000015,OCESN884162F773805:2022-03-09T20:30:55Z,884162,0,,
OCESN-49,000000,OCESN884501F798392:2022-03-10T20:29:31Z,884501,1,,
OCESN-49,000015,OCESN884503F773755:2022-03-10T20:29:31Z,884503,1,,
OCESN-49,000000,OCESN884505F798393:2022-03-10T20:29:31Z,884505,1,,
OCESN-49,000003,OCESN884509F798394:2022-03-10T20:29:31Z,884509,1,,
OCESN-49,003537,OCESN884517F797098:2022-03-10T20:29:31Z,884517,1,,
OCESN-49,000000,OCESN884521F798395:2022-03-10T20:29:31Z,884521,1,,
OCESN-49,000000,OCESN884525F798476:2022-03-10T20:29:31Z,884525,1,,
OCESN-49,000000,OCESN884531F797411:2022-03-10T20:29:31Z,884531,1,,
OCESN-49,000000,OCESN884539F798396:2022-03-10T20:29:31Z,884539,1,,
OCESN-49,003538,OCESN884543F798220:2022-03-10T20:29:31Z,884543,1,,
OCESN-49,000000,OCESN884554F798397:2022-03-10T20:29:31Z,884554,0,,
OCESN-49,000033,OCESN884558F518691:2022-03-10T20:29:31Z,884558,0,,
OCESN-49,000415,OCESN884558F541314:2022-03-10T20:29:31Z,884558,0,,
OCESN-49,002937,OCESN884558F798398:2022-03-10T20:29:31Z,884558,0,,
OCESN-49,000807,OCESN884562F775721:2022-03-10T20:29:31Z,884562,0,,
OCESN-49,000003,OCESN884562F797819:2022-03-10T20:29:31Z,884562,0,,
OCESN-49,000684,OCESN884566F556670:2022-03-10T20:29:31Z,884566,0,,
OCESN-49,003537,OCESN884566F798399:2022-03-10T20:29:31Z,884566,0,,
OCESN-49,000015,OCESN884570F775187:2022-03-10T20:29:31Z,884570,0,,
OCESN-49,000003,OCESN884570F798400:2022-03-10T20:29:31Z,884570,0,,
OCESN-49,000000,OCESN884574F797207:2022-03-10T20:29:31Z,884574,0,,
OCESN-49,000000,OCESN884578F798401:2022-03-10T20:29:31Z,884578,0,,
OCESN-49,001345,OCESN884582F734977:2022-03-10T20:29:31Z,884582,0,,
OCESN-49,003538,OCESN884582F798402:2022-03-10T20:29:31Z,884582,0,,
OCESN-49,003539,OCESN884584F798403:2022-03-10T20:29:31Z,884584,0,,
OCESN-49,000818,OCESN884604F557182:2022-03-07T20:46:24Z,884604,1,,
OCESN-49,000469,OCESN884604F779340:2022-03-10T20:29:31Z,884604,1,,
OCESN-49,000819,OCESN884604F790639:2022-03-08T20:46:18Z,884604,1,,
OCESN-49,000014,OCESN884606F776445:2022-03-09T20:30:55Z,884606,1,,
OCESN-49,000818,OCESN884608F557093:2022-03-07T20:46:24Z,884608,1,,
OCESN-49,000822,OCESN884608F790661:2022-03-10T20:29:31Z,884608,1,,
OCESN-49,000818,OCESN884612F575626:2022-03-07T20:46:24Z,884612,1,,
OCESN-49,003540,OCESN884612F787709:2022-03-10T20:29:31Z,884612,1,,
OCESN-49,000015,OCESN884618F790640:2022-03-08T20:46:18Z,884618,1,,
OCESN-49,000000,OCESN884620F789443:2022-03-10T20:29:31Z,884620,1,,
OCESN-49,000000,OCESN884624F790311:2022-03-10T20:29:31Z,884624,1,,
OCESN-49,000000,OCESN884628F790641:2022-03-10T20:29:31Z,884628,1,,
OCESN-49,000394,OCESN884632F776448:2022-03-08T20:46:18Z,884632,1,,
OCESN-49,002508,OCESN884632F790599:2022-03-10T20:29:31Z,884632,1,,
OCESN-49,001324,OCESN884650F774203:2022-03-07T20:46:24Z,884650,0,,
OCESN-49,002086,OCESN884650F789303:2022-03-10T20:29:31Z,884650,0,,
OCESN-49,000000,OCESN884656F790704:2022-03-10T20:29:31Z,884656,0,,
OCESN-49,000003,OCESN884658F781381:2022-03-10T20:29:31Z,884658,0,,
OCESN-49,000820,OCESN884662F789774:2022-03-08T20:46:18Z,884662,0,,
OCESN-49,000818,OCESN884668F557108:2022-03-07T20:46:24Z,884668,0,,
OCESN-49,000469,OCESN884668F779014:2022-03-10T20:29:31Z,884668,0,,
OCESN-49,000819,OCESN884668F790534:2022-03-08T20:46:18Z,884668,0,,
OCESN-49,000818,OCESN884672F557183:2022-03-07T20:46:24Z,884672,0,,
OCESN-49,000822,OCESN884672F790030:2022-03-10T20:29:31Z,884672,0,,
OCESN-49,000015,OCESN884676F790642:2022-03-08T20:46:18Z,884676,0,,
OCESN-49,000000,OCESN884682F789289:2022-03-10T20:29:31Z,884682,0,,
OCESN-49,000699,OCESN884684F779053:2022-03-10T20:29:31Z,884684,0,,
OCESN-46,000122,OCESN884998F781383:2022-03-10T20:29:31Z,884998,,,
OCESN-323,000422,OCESN88501F638796:2022-03-10T20:29:31Z,88501,1,,
OCESN-323,003541,OCESN88501F737182:2022-03-10T20:29:31Z,88501,1,,
OCESN-323,003542,OCESN88503F638817:2022-03-10T20:29:31Z,88503,1,,
OCESN-323,000426,OCESN88503F658528:2022-03-10T20:29:31Z,88503,1,,
OCESN-323,003543,OCESN88503F725552:2022-03-10T20:29:31Z,88503,1,,
OCESN-323,000422,OCESN88505F449269:2022-03-10T20:29:31Z,88505,1,,
OCESN-323,003541,OCESN88505F726491:2022-03-10T20:29:31Z,88505,1,,
OCESN-323,000265,OCESN88507F556672:2022-03-10T20:29:31Z,88507,1,,
OCESN-323,000273,OCESN88507F622487:2022-03-10T20:29:31Z,88507,1,,
OCESN-323,000426,OCESN88507F658529:2022-03-10T20:29:31Z,88507,1,,
OCESN-323,000422,OCESN88507F661037:2022-03-10T20:29:31Z,88507,1,,
OCESN-323,000097,OCESN88507F661068:2022-03-10T20:29:31Z,88507,1,,
OCESN-323,003544,OCESN88507F727120:2022-03-10T20:29:31Z,88507,1,,
OCESN-323,003545,OCESN88507F727479:2022-03-10T20:29:31Z,88507,1,,
OCESN-323,003546,OCESN88507F736399:2022-03-10T20:29:31Z,88507,1,,
OCESN-323,000044,OCESN88509F484397:2022-03-10T20:29:31Z,88509,1,,
OCESN-323,000265,OCESN88509F556675:2022-03-10T20:29:31Z,88509,1,,
OCESN-323,001074,OCESN88509F622488:2022-03-10T20:29:31Z,88509,1,,
OCESN-323,000615,OCESN88509F657798:2022-03-10T20:29:31Z,88509,1,,
OCESN-323,003547,OCESN88509F658530:2022-03-10T20:29:31Z,88509,1,,
OCESN-323,003548,OCESN88509F737185:2022-03-10T20:29:31Z,88509,1,,
OCESN-323,003546,OCESN88509F737186:2022-03-10T20:29:31Z,88509,1,,
OCESN-70,003549,OCESN885100F575602:2022-03-08T20:46:18Z,885100,0,,
OCESN-70,003550,OCESN885100F727605:2022-03-09T20:30:55Z,885100,0,,
OCESN-70,000015,OCESN885103F794960:2022-03-08T20:46:18Z,885103,0,,
OCESN-70,000423,OCESN885104F735534:2022-03-08T20:46:18Z,885104,0,,
OCESN-70,003004,OCESN885104F778626:2022-03-09T20:30:55Z,885104,0,,
OCESN-70,000578,OCESN885107F794961:2022-03-09T20:30:55Z,885107,0,,
OCESN-70,000578,OCESN885109F792151:2022-03-09T20:30:55Z,885109,0,,
OCESN-323,001074,OCESN88511F492810:2022-03-10T20:29:31Z,88511,1,,
OCESN-323,003551,OCESN88511F556679:2022-03-10T20:29:31Z,88511,1,,
OCESN-323,000615,OCESN88511F658036:2022-03-10T20:29:31Z,88511,1,,
OCESN-323,003547,OCESN88511F662806:2022-03-10T20:29:31Z,88511,1,,
OCESN-323,003552,OCESN88511F737187:2022-03-10T20:29:31Z,88511,1,,
OCESN-70,000578,OCESN885111F794962:2022-03-09T20:30:55Z,885111,0,,
OCESN-70,000033,OCESN885113F730978:2022-03-08T20:46:18Z,885113,0,,
OCESN-70,000816,OCESN885113F755011:2022-03-08T20:46:18Z,885113,0,,
OCESN-70,000038,OCESN885115F518720:2022-03-08T20:46:18Z,885115,0,,
OCESN-70,002797,OCESN885115F794963:2022-03-10T20:29:31Z,885115,0,,
OCESN-70,000000,OCESN885121F781193:2022-03-10T20:29:31Z,885121,0,,
OCESN-70,000015,OCESN885123F794964:2022-03-08T20:46:18Z,885123,0,,
OCESN-70,000578,OCESN885127F794880:2022-03-09T20:30:55Z,885127,0,,
OCESN-323,000265,OCESN88513F450989:2022-03-10T20:29:31Z,88513,1,,
OCESN-323,003553,OCESN88513F513584:2022-03-10T20:29:31Z,88513,1,,
OCESN-323,001074,OCESN88513F556681:2022-03-10T20:29:31Z,88513,1,,
OCESN-323,000615,OCESN88513F654653:2022-03-10T20:29:31Z,88513,1,,
OCESN-323,003554,OCESN88513F658534:2022-03-10T20:29:31Z,88513,1,,
OCESN-323,003547,OCESN88513F662807:2022-03-10T20:29:31Z,88513,1,,
OCESN-70,000699,OCESN885131F794965:2022-03-10T20:29:31Z,885131,0,,
OCESN-70,000578,OCESN885133F793574:2022-03-09T20:30:55Z,885133,0,,
OCESN-70,000015,OCESN885135F792235:2022-03-08T20:46:18Z,885135,0,,
OCESN-70,003555,OCESN885137F778040:2022-03-09T20:30:55Z,885137,0,,
OCESN-70,000469,OCESN885137F781031:2022-03-10T20:29:31Z,885137,0,,
OCESN-70,000015,OCESN885139F794966:2022-03-08T20:46:18Z,885139,0,,
OCESN-70,000015,OCESN885141F792463:2022-03-08T20:46:18Z,885141,0,,
OCESN-323,000422,OCESN88515F670036:2022-03-10T20:29:31Z,88515,1,,
OCESN-323,000514,OCESN88515F737035:2022-03-10T20:29:31Z,88515,1,,
OCESN-70,000015,OCESN885150F794967:2022-03-08T20:46:18Z,885150,1,,
OCESN-70,000286,OCESN885152F754894:2022-03-08T20:46:18Z,885152,1,,
OCESN-70,000000,OCESN885154F791719:2022-03-10T20:29:31Z,885154,1,,
OCESN-70,000015,OCESN885158F794968:2022-03-08T20:46:18Z,885158,1,,
OCESN-70,000015,OCESN885162F763198:2022-03-08T20:46:18Z,885162,1,,
OCESN-70,000578,OCESN885164F794969:2022-03-09T20:30:55Z,885164,1,,
OCESN-70,000578,OCESN885166F794843:2022-03-09T20:30:55Z,885166,1,,
OCESN-323,000615,OCESN88517F658536:2022-03-10T20:29:31Z,88517,1,,
OCESN-323,000453,OCESN88517F672673:2022-03-10T20:29:31Z,88517,1,,
OCESN-323,003556,OCESN88517F737189:2022-03-10T20:29:31Z,88517,1,,
OCESN-70,000015,OCESN885170F794821:2022-03-08T20:46:18Z,885170,1,,
OCESN-70,000578,OCESN885172F792587:2022-03-09T20:30:55Z,885172,1,,
OCESN-70,003555,OCESN885174F777852:2022-03-09T20:30:55Z,885174,1,,
OCESN-70,000578,OCESN885176F794970:2022-03-09T20:30:55Z,885176,1,,
OCESN-70,000015,OCESN885178F790919:2022-03-08T20:46:18Z,885178,1,,
OCESN-323,003546,OCESN88518F736402:2022-03-10T20:29:31Z,88518,0,,
OCESN-323,003557,OCESN88518F737190:2022-03-10T20:29:31Z,88518,0,,
OCESN-70,000578,OCESN885180F794971:2022-03-09T20:30:55Z,885180,1,,
OCESN-70,000469,OCESN885182F781325:2022-03-10T20:29:31Z,885182,1,,
OCESN-70,000578,OCESN885182F794972:2022-03-09T20:30:55Z,885182,1,,
OCESN-70,003542,OCESN885185F735600:2022-03-08T20:46:18Z,885185,1,,
OCESN-70,003558,OCESN885185F778557:2022-03-09T20:30:55Z,885185,1,,
OCESN-70,000015,OCESN885186F794973:2022-03-08T20:46:18Z,885186,1,,
OCESN-323,000502,OCESN88520F607847:2022-03-10T20:29:31Z,88520,0,,
OCESN-323,003559,OCESN88520F609102:2022-03-10T20:29:31Z,88520,0,,
OCESN-323,000044,OCESN88520F609103:2022-03-10T20:29:31Z,88520,0,,
OCESN-323,000615,OCESN88520F654840:2022-03-10T20:29:31Z,88520,0,,
OCESN-323,003560,OCESN88520F696693:2022-03-10T20:29:31Z,88520,0,,
OCESN-323,000738,OCESN88520F726519:2022-03-10T20:29:31Z,88520,0,,
OCESN-323,003561,OCESN88520F726520:2022-03-10T20:29:31Z,88520,0,,
OCESN-323,000265,OCESN88520F728057:2022-03-10T20:29:31Z,88520,0,,
OCESN-323,000830,OCESN88520F728348:2022-03-10T20:29:31Z,88520,0,,
OCESN-323,000096,OCESN88520F728532:2022-03-10T20:29:31Z,88520,0,,
OCESN-323,000825,OCESN88520F736839:2022-03-10T20:29:31Z,88520,0,,
OCESN-323,003562,OCESN88520F737192:2022-03-10T20:29:31Z,88520,0,,
OCESN-323,003563,OCESN88520F737193:2022-03-10T20:29:31Z,88520,0,,
OCESN-323,003564,OCESN88522F737015:2022-03-10T20:29:31Z,88522,0,,
OCESN-323,003565,OCESN88522F755750:2022-03-10T20:29:31Z,88522,0,,
OCESN-323,000502,OCESN88524F608379:2022-03-10T20:29:31Z,88524,0,,
OCESN-323,000265,OCESN88524F608670:2022-03-10T20:29:31Z,88524,0,,
OCESN-323,000183,OCESN88524F609109:2022-03-10T20:29:31Z,88524,0,,
OCESN-323,003553,OCESN88524F609110:2022-03-10T20:29:31Z,88524,0,,
OCESN-323,000615,OCESN88524F657057:2022-03-10T20:29:31Z,88524,0,,
OCESN-323,003566,OCESN88524F726135:2022-03-10T20:29:31Z,88524,0,,
OCESN-323,000502,OCESN88526F608489:2022-03-10T20:29:31Z,88526,0,,
OCESN-323,000615,OCESN88526F658540:2022-03-10T20:29:31Z,88526,0,,
OCESN-323,003546,OCESN88526F736164:2022-03-10T20:29:31Z,88526,0,,
OCESN-323,003567,OCESN88526F737012:2022-03-10T20:29:31Z,88526,0,,
OCESN-323,000044,OCESN88528F608463:2022-03-10T20:29:31Z,88528,0,,
OCESN-323,000502,OCESN88528F608892:2022-03-10T20:29:31Z,88528,0,,
OCESN-323,000615,OCESN88528F658541:2022-03-10T20:29:31Z,88528,0,,
OCESN-323,003568,OCESN88528F755752:2022-03-10T20:29:31Z,88528,0,,
OCESN-323,000615,OCESN88530F658543:2022-03-10T20:29:31Z,88530,0,,
OCESN-323,002079,OCESN88530F737091:2022-03-10T20:29:31Z,88530,0,,
OCESN-323,000615,OCESN88532F658544:2022-03-10T20:29:31Z,88532,0,,
OCESN-323,002079,OCESN88532F755753:2022-03-10T20:29:31Z,88532,0,,
OCESN-323,000603,OCESN88534F658546:2022-03-10T20:29:31Z,88534,0,,
OCESN-323,003569,OCESN88534F737028:2022-03-10T20:29:31Z,88534,0,,
OCESN-323,000422,OCESN88537F683439:2022-03-10T20:29:31Z,88537,1,,
OCESN-323,003541,OCESN88537F737197:2022-03-10T20:29:31Z,88537,1,,
OCESN-323,002735,OCESN88539F737198:2022-03-10T20:29:31Z,88539,1,,
OCESN-160696,003570,OCESN885401F755746:2022-03-08T20:46:18Z,885401,1,,
OCESN-160696,003260,OCESN885403F789041:2022-03-08T20:46:18Z,885403,1,,
OCESN-160696,003571,OCESN885403F791062:2022-03-09T20:30:55Z,885403,1,,
OCESN-160696,003572,OCESN885405F794471:2022-03-10T20:29:31Z,885405,1,,
OCESN-160696,000522,OCESN885409F793071:2022-03-08T20:46:18Z,885409,1,,
OCESN-160696,003572,OCESN885411F794974:2022-03-10T20:29:31Z,885411,1,,
OCESN-160696,003570,OCESN885413F754777:2022-03-08T20:46:18Z,885413,1,,
OCESN-160696,003531,OCESN885415F794975:2022-03-09T20:30:55Z,885415,1,,
OCESN-160696,000038,OCESN885417F620173:2022-03-08T20:46:18Z,885417,1,,
OCESN-160696,003573,OCESN885417F794976:2022-03-10T20:29:31Z,885417,1,,
OCESN-160696,003531,OCESN885421F793279:2022-03-09T20:30:55Z,885421,1,,
OCESN-160696,003572,OCESN885423F792681:2022-03-10T20:29:31Z,885423,1,,
OCESN-160696,003531,OCESN885429F791982:2022-03-09T20:30:55Z,885429,1,,
OCESN-160696,000522,OCESN885431F792486:2022-03-08T20:46:18Z,885431,1,,
OCESN-160696,003572,OCESN885433F794957:2022-03-10T20:29:31Z,885433,1,,
OCESN-160696,003570,OCESN885435F755754:2022-03-08T20:46:18Z,885435,1,,
OCESN-160696,003531,OCESN885437F795251:2022-03-09T20:30:55Z,885437,1,,
OCESN-323,000426,OCESN88544F658547:2022-03-10T20:29:31Z,88544,0,,
OCESN-323,002061,OCESN88544F737199:2022-03-10T20:29:31Z,88544,0,,
OCESN-160696,000522,OCESN885441F792539:2022-03-08T20:46:18Z,885441,1,,
OCESN-160696,000522,OCESN885450F794558:2022-03-08T20:46:18Z,885450,0,,
OCESN-160696,000034,OCESN885452F746752:2022-03-08T20:46:18Z,885452,0,,
OCESN-160696,003574,OCESN885452F781024:2022-03-10T20:29:31Z,885452,0,,
OCESN-160696,000522,OCESN885454F794977:2022-03-08T20:46:18Z,885454,0,,
OCESN-160696,003572,OCESN885456F794980:2022-03-10T20:29:31Z,885456,0,,
OCESN-160696,003531,OCESN885458F791989:2022-03-09T20:30:55Z,885458,0,,
OCESN-160696,003531,OCESN885466F794981:2022-03-09T20:30:55Z,885466,0,,
OCESN-160696,003572,OCESN885468F794982:2022-03-10T20:29:31Z,885468,0,,
OCESN-160696,000522,OCESN885470F794735:2022-03-08T20:46:18Z,885470,0,,
OCESN-160696,003570,OCESN885472F755311:2022-03-08T20:46:18Z,885472,0,,
OCESN-160696,000522,OCESN885474F791898:2022-03-08T20:46:18Z,885474,0,,
OCESN-160696,000522,OCESN885478F791255:2022-03-08T20:46:18Z,885478,0,,
OCESN-1634113,001550,OCESN885603F797210:2022-03-10T20:29:31Z,885603,1,,
OCESN-1634113,001550,OCESN885605F798406:2022-03-10T20:29:31Z,885605,1,,
OCESN-1634113,001550,OCESN885611F798407:2022-03-10T20:29:31Z,885611,1,,
OCESN-1634113,001550,OCESN885615F798408:2022-03-10T20:29:31Z,885615,1,,
OCESN-1634113,001562,OCESN885617F797822:2022-03-10T20:29:31Z,885617,1,,
OCESN-1634113,001553,OCESN885623F797770:2022-03-10T20:29:31Z,885623,1,,
OCESN-1634113,001562,OCESN885625F794986:2022-03-10T20:29:31Z,885625,1,,
OCESN-1634113,001553,OCESN885629F747439:2022-03-10T20:29:31Z,885629,1,,
OCESN-1634113,001562,OCESN885666F726537:2022-03-10T20:29:31Z,885666,0,,
OCESN-1634113,001548,OCESN885668F794987:2022-03-10T20:29:31Z,885668,0,,
OCESN-1634113,001550,OCESN885678F798248:2022-03-10T20:29:31Z,885678,0,,
OCESN-1634113,001548,OCESN885680F794988:2022-03-10T20:29:31Z,885680,0,,
OCESN-1634113,001550,OCESN885682F798381:2022-03-10T20:29:31Z,885682,0,,
OCESN-1634113,001564,OCESN885688F794989:2022-03-10T20:29:31Z,885688,0,,
OCESN-1634113,001562,OCESN885694F798303:2022-03-10T20:29:31Z,885694,0,,
OCESN-1634113,001553,OCESN885696F797576:2022-03-10T20:29:31Z,885696,0,,
OCESN-323,000453,OCESN88571F449262:2022-03-10T20:29:31Z,88571,1,,
OCESN-323,000044,OCESN88571F491557:2022-03-10T20:29:31Z,88571,1,,
OCESN-323,000615,OCESN88571F658548:2022-03-10T20:29:31Z,88571,1,,
OCESN-323,003575,OCESN88571F726541:2022-03-10T20:29:31Z,88571,1,,
OCESN-160696,003531,OCESN885711F794990:2022-03-09T20:30:55Z,885711,0,,
OCESN-160696,000554,OCESN885713F794991:2022-03-10T20:29:31Z,885713,0,,
OCESN-160696,000554,OCESN885717F794992:2022-03-10T20:29:31Z,885717,0,,
OCESN-160696,003576,OCESN885721F781396:2022-03-10T20:29:31Z,885721,0,,
OCESN-160696,003570,OCESN885721F792633:2022-03-08T20:46:18Z,885721,0,,
OCESN-160696,003536,OCESN885723F781397:2022-03-10T20:29:31Z,885723,0,,
OCESN-160696,000522,OCESN885723F794596:2022-03-08T20:46:18Z,885723,0,,
OCESN-160696,003294,OCESN885729F779045:2022-03-10T20:29:31Z,885729,0,,
OCESN-160696,003531,OCESN885729F795411:2022-03-09T20:30:55Z,885729,0,,
OCESN-323,000265,OCESN88573F450984:2022-03-10T20:29:31Z,88573,1,,
OCESN-323,000423,OCESN88573F539284:2022-03-10T20:29:31Z,88573,1,,
OCESN-323,000044,OCESN88573F556864:2022-03-10T20:29:31Z,88573,1,,
OCESN-323,000426,OCESN88573F658550:2022-03-10T20:29:31Z,88573,1,,
OCESN-323,003577,OCESN88573F726543:2022-03-10T20:29:31Z,88573,1,,
OCESN-160696,000522,OCESN885731F794996:2022-03-08T20:46:18Z,885731,0,,
OCESN-160696,001179,OCESN885733F746494:2022-03-09T20:30:55Z,885733,0,,
OCESN-160696,003578,OCESN885733F794654:2022-03-08T20:46:18Z,885733,0,,
OCESN-160696,003536,OCESN885735F781399:2022-03-10T20:29:31Z,885735,0,,
OCESN-160696,000522,OCESN885735F791296:2022-03-08T20:46:18Z,885735,0,,
